"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Mongolia","MNG","Population ages 65 and above, total","SP.POP.65UP.TO","46127","48193","50059","51716","53201","54520","55858","57104","58347","59702","61220","63698","66199","68554","70537","72034","73218","73977","74528","75135","75944","77531","79152","80729","82149","83339","85153","86726","88074","89206","90139","90466","90348","89772","88735","87324","88320","88862","89027","88890","88485","89976","91283","92420","93362","94107","96339","98460","100411","102097","103485","105863","108072","110307","112840","115870","119835","124359","129457","135113","141370","149072",
"Northern Mariana Islands","MNP","Population ages 65 and above, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Population ages 65 and above, total","SP.POP.65UP.TO","236164","243989","251579","258949","266117","273116","281241","289169","296893","304352","311547","320298","328646","336813","345090","353621","363752","373922","383934","393509","402452","414512","425615","435127","442296","446806","454116","458290","461199","465198","471718","480065","491969","505714","519245","531418","546618","559353","570386","580588","590541","604388","617411","629446","640337","650033","664370","677354","689091","699693","709301","726778","742858","757694","771451","784202","807477","830344","852660","874070","894476","919114",
"Mauritania","MRT","Population ages 65 and above, total","SP.POP.65UP.TO","17817","18878","19976","21096","22221","23346","24581","25805","27024","28262","29518","30903","32286","33684","35086","36498","38056","39605","41150","42706","44272","46039","47804","49567","51322","53069","55049","56972","58854","60719","62597","64761","66918","69059","71163","73222","75650","77990","80293","82604","84941","87290","89645","92009","94380","96770","99418","102047","104681","107345","110072","113158","116251","119401","122663","126091","130032","134075","138313","142842","147760","153581",
"Mauritius","MUS","Population ages 65 and above, total","SP.POP.65UP.TO","16326","16929","17423","17849","18248","18645","19159","19713","20282","20822","21301","22078","22771","23419","24085","24746","26455","28329","30326","32637","35095","36599","37940","39157","40496","41864","43475","45186","46886","48491","49863","51745","53498","55054","56787","58383","61151","64263","67263","70267","72888","74790","76459","78028","79475","80923","83177","85609","88308","91473","95372","100344","106026","112156","118706","125680","131945","138496","145183","151869","158472","164995",
"Malawi","MWI","Population ages 65 and above, total","SP.POP.65UP.TO","116532","118657","120754","122886","125109","127467","130599","133910","137104","139808","141840","144000","145677","147259","149232","151888","155887","160386","165394","170935","177030","184032","191334","199196","207957","217847","231349","246793","262985","278377","291877","303686","312578","319736","326843","335151","337712","340913","344158","346724","348119","352842","356452","359106","360945","362035","368041","373227","377781","382050","386159","397497","409482","421395","432182","441411","455506","468086","479967","492176","505326","521073",
"Malaysia","MYS","Population ages 65 and above, total","SP.POP.65UP.TO","278703","283848","289691","295631","300790","304772","314861","324307","333863","344674","357410","373386","389869","406013","420862","434005","446848","458783","470437","482493","495395","511907","528321","544605","560776","577030","594629","611775","628587","645628","663617","686253","709771","733576","756876","779647","804328","827378","850693","877048","908066","955460","1003243","1047599","1089330","1134333","1194642","1252810","1304113","1348989","1392960","1465345","1544042","1628411","1716914","1808864","1903401","2001259","2103473","2211172","2325071","2440362",
"North America","NAC","Population ages 65 and above, total","SP.POP.65UP.TO","17848241","18290020","18701770","19101878","19509027","19907598","20383571","20861324","21335758","21810178","22320078","22961685","23510121","24039032","24578169","25143591","25779640","26440785","27138947","27867790","28570658","29196694","29781797","30345701","30914859","31514745","32141006","32761999","33378361","33998601","34637803","35256775","35844952","36370337","36824519","37220521","37549034","37856281","38125500","38385671","38656831","39022080","39357538","39688816","40108579","40612742","41263931","41988341","42833210","43815804","44969079","46248079","47705364","49281533","50962925","52697055","54511390","56286899","58052510","59856818","62018091","63643034",
"Namibia","NAM","Population ages 65 and above, total","SP.POP.65UP.TO","24940","25442","25931","26403","26881","27359","28089","28812","29512","30163","30745","31580","32319","32975","33557","34076","34938","35732","36466","37140","37772","38716","39597","40484","41437","42492","43759","45103","46502","47905","49289","50923","52449","53833","55032","56038","56970","57605","57977","58125","58082","60835","63677","66653","69760","72969","75789","78630","81516","84424","87333","87429","87344","87133","86865","86608","87353","88150","89021","90004","91113","93586",
"New Caledonia","NCL","Population ages 65 and above, total","SP.POP.65UP.TO","2883","2958","3024","3088","3149","3203","3314","3410","3508","3679","3995","4401","4747","5007","5235","5400","5549","5701","5826","5908","6005","6245","6478","6691","6903","7114","7347","7599","7861","8127","8431","8608","8783","8965","9155","9286","9808","10306","10793","11293","11827","12215","12655","13124","13621","14160","14802","15462","16153","16897","17760","18695","19733","20830","21913","22671","23405","24115","24830","25575","26375","27190",
"Niger","NER","Population ages 65 and above, total","SP.POP.65UP.TO","38311","41621","44906","48164","51404","54636","58164","61605","64995","68398","71864","75973","80066","84119","88099","92003","96795","101519","106198","110820","115364","121021","126716","132501","138483","144776","151836","159334","167262","175581","184279","192732","201508","210589","219908","229431","238316","247417","256785","266458","276503","286557","296964","307958","319859","332875","347322","362572","378521","395050","412137","431673","451728","472342","493486","515135","537242","559666","582393","605312","628427","651746",
"Nigeria","NGA","Population ages 65 and above, total","SP.POP.65UP.TO","1274720","1317244","1356599","1391073","1418488","1438156","1478488","1511951","1539858","1563752","1584676","1630639","1672324","1710695","1746911","1781880","1838452","1893661","1946894","1997261","2044478","2120335","2191327","2258289","2322628","2385766","2465008","2540608","2612443","2679987","2743310","2827646","2904867","2975872","3041448","3102471","3184999","3259024","3325960","3387293","3444337","3532725","3611722","3682707","3747639","3808243","3928548","4042581","4149672","4248854","4340382","4483154","4615744","4738445","4851221","4955102","5106477","5247365","5381416","5512599","5644234","5829073",
"Nicaragua","NIC","Population ages 65 and above, total","SP.POP.65UP.TO","44774","46152","47415","48602","49793","51009","52788","54565","56372","58207","60049","62434","64827","67255","69752","72339","75362","78500","81723","84984","88258","92081","95846","99658","103647","107894","112652","117615","122768","128042","133414","139159","144867","150549","156241","161927","168016","174083","180153","186198","192225","199040","205689","212340","219227","226490","233916","241837","249827","257204","263671","269234","273962","278970","285866","295622","307876","322581","339277","357253","376109","395603",
"Netherlands","NLD","Population ages 65 and above, total","SP.POP.65UP.TO","1023435","1049346","1078021","1107307","1137014","1167494","1197757","1226023","1253235","1282602","1314238","1345917","1375251","1402227","1428741","1457021","1491444","1522258","1552246","1581407","1609883","1640313","1662874","1682519","1704516","1731827","1763031","1799061","1836536","1870932","1903049","1935238","1962697","1986442","2008273","2029539","2053651","2079316","2107268","2135313","2163016","2198013","2228766","2255466","2280831","2306595","2342207","2381195","2429625","2491007","2564997","2652355","2746810","2844150","2941518","3035666","3128752","3219336","3307816","3400518","3494373","3585731",
"Norway","NOR","Population ages 65 and above, total","SP.POP.65UP.TO","395262","404659","414881","425412","435813","445913","457118","467751","477953","488089","498122","507836","518073","528206","538121","547938","559459","570598","581389","591764","601779","613248","623650","633141","642269","651705","661491","671836","681833","689174","693733","697689","700198","700959","700114","697882","696165","693654","690779","688121","685161","683699","682308","681688","682214","684943","688334","693841","702122","713189","727879","748430","773060","799099","824015","845900","868628","888376","905640","923724","942838","962101",
"Nepal","NPL","Population ages 65 and above, total","SP.POP.65UP.TO","256812","267041","275723","283331","290656","298056","310031","321970","333629","344636","354831","369805","384189","397803","410460","422104","438475","453834","468178","481535","493972","511271","527709","543367","558346","572766","592792","611901","630401","648750","667275","691349","715749","739767","762273","782573","809590","834112","856850","879026","901521","937263","975413","1016558","1060794","1108158","1152930","1201253","1252753","1304501","1353906","1390025","1416282","1438206","1463371","1496783","1526862","1565305","1609230","1654318","1698136","1754067",
"Nauru","NRU","Population ages 65 and above, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Population ages 65 and above, total","SP.POP.65UP.TO","204820","205684","208202","210035","212339","213844","219582","225231","228901","232878","238345","243323","248866","254898","261588","268591","277344","285195","292414","297826","303906","309529","316078","323437","329575","335572","340536","348770","355183","362183","370371","392097","399533","407370","415831","424555","433804","441364","446877","450997","455843","459626","469036","480250","489940","498677","511377","522922","534928","549729","567886","582587","599185","619291","645832","675146","707108","737898","767063","796371","833180","857295",
"OECD members","OED","Population ages 65 and above, total","SP.POP.65UP.TO","67041347","68716252","70418637","72141000","73892135","75661537","77715859","79744137","81762498","83795829","85801565","88260966","90537667","92726319","94889340","97036558","99509183","102011594","104435288","106555371","108210535","109613899","110445297","111032274","111831285","113140132","115178672","117607551","120310515","123103716","125866420","128860614","131729438","134443135","137020631","139541924","142264929","144914245","147501680","150106902","152753783","155673952","158635045","161628959","164644473","167686371","170926614","174163702","177594704","181309891","185524054","189722009","194744813","200233580","205930707","211632065","217191283","222568676","227885966","233175893","238882030","243920339",
"Oman","OMN","Population ages 65 and above, total","SP.POP.65UP.TO","16481","17049","17640","18244","18837","19420","20148","20863","21572","22288","23026","23754","24503","25283","26113","26994","27880","28768","29665","30570","31478","32534","33599","34613","35493","36230","37290","38209","39117","40156","41431","42449","43554","44578","45318","45659","47749","49550","51203","52981","55170","56849","58733","60771","62863","64978","67578","70571","73949","77677","81772","83935","86596","89684","93253","97273","103311","109403","115559","121817","128228","137527",
"Other small states","OSS","Population ages 65 and above, total","SP.POP.65UP.TO","477335","486700","495521","503399","510626","517484","532685","548245","564492","580947","597618","611908","624908","636531","647157","657218","670473","683113","694823","704809","712858","724987","735137","743701","752337","763105","778565","795876","814477","833655","852795","878729","901326","922042","943003","963190","986033","1008334","1029801","1053299","1076786","1105060","1132521","1159266","1185459","1211320","1237668","1263865","1290642","1318002","1346906","1380073","1415316","1452558","1492020","1534218","1581944","1632788","1687878","1746314","1804687","1868776",
"Pakistan","PAK","Population ages 65 and above, total","SP.POP.65UP.TO","1943146","1953548","1965736","1979272","1993494","2008465","2047711","2087634","2128330","2169928","2212554","2271782","2331653","2394108","2460941","2533185","2617083","2704799","2797101","2894428","2996954","3104513","3215784","3330779","3448803","3569430","3696350","3821739","3946772","4072684","4200442","4335738","4469892","4605467","4745138","4891158","5042981","5199408","5359862","5522939","5688084","5865160","6036757","6208186","6386117","6574659","6781601","6992164","7202830","7407568","7603504","7817836","8023642","8221773","8411713","8595259","8787702","8968733","9152927","9360836","9605834","9906679",
"Panama","PAN","Population ages 65 and above, total","SP.POP.65UP.TO","40977","42412","43862","45329","46827","48368","50102","51869","53674","55522","57417","59518","61632","63797","66035","68371","70980","73673","76454","79314","82253","85431","88655","91942","95309","98777","102315","105905","109596","113431","117468","121525","125756","130189","134825","139700","144773","149983","155408","161144","167264","173599","180289","187347","194741","202498","210600","218944","227595","236673","246263","255877","265897","276470","287756","299910","311983","324842","338524","353042","368429","384124",
"Peru","PER","Population ages 65 and above, total","SP.POP.65UP.TO","347073","359902","372458","384569","396036","406785","419108","430697","441982","453469","465476","481564","497822","514178","530578","547017","565601","584277","602809","620740","637894","658875","678762","698274","718381","739676","767093","795415","824508","854149","884335","917448","951263","986239","1023123","1062444","1105103","1149688","1195497","1241402","1286688","1338557","1388270","1436192","1482885","1529026","1581967","1635317","1689724","1745831","1804260","1872433","1946993","2030068","2124331","2232165","2337308","2456052","2587417","2728759","2876880","2987074",
"Philippines","PHL","Population ages 65 and above, total","SP.POP.65UP.TO","812231","836908","859747","881326","902503","923724","950794","976873","1003477","1032371","1064692","1107950","1152997","1198848","1244292","1288702","1339943","1389201","1436081","1479934","1520627","1564331","1604160","1641717","1679093","1717544","1767149","1816613","1864178","1907261","1945003","1989643","2028942","2066774","2108331","2156793","2230674","2308464","2388728","2469268","2549072","2643766","2736712","2828422","2920213","3014303","3177337","3344521","3514771","3692700","3887446","4032010","4185710","4347506","4518017","4699395","4937464","5192489","5463291","5746394","6039724","6353849",
"Palau","PLW","Population ages 65 and above, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Population ages 65 and above, total","SP.POP.65UP.TO","60358","61205","62081","62846","63378","63602","65483","67164","68620","69826","70755","73200","75392","77340","79059","80568","83602","86473","89194","91784","94263","97945","101544","105055","108467","111793","116112","120276","124280","128085","131705","136794","141560","146063","150382","154564","160142","165507","170619","175452","180026","185868","191446","196778","201876","206810","213986","221156","228304","235424","242546","246723","250438","254136","258355","263466","274081","285140","296511","307991","319550","333602",
"Poland","POL","Population ages 65 and above, total","SP.POP.65UP.TO","1687722","1758895","1842052","1938431","2042401","2142181","2248336","2355991","2464182","2574258","2681136","2787981","2910355","3035110","3156263","3270043","3376856","3477825","3558297","3610206","3631295","3615818","3564955","3500952","3453661","3438868","3479686","3546953","3628997","3712765","3792153","3895118","3987138","4070421","4149471","4224800","4320618","4413042","4500003","4578088","4600170","4703691","4800764","4885492","4950192","4990947","5026909","5036390","5042191","5072813","5125363","5244399","5400068","5582478","5777373","5975826","6203438","6429630","6652347","6878166","7102078","7318240",
"Pre-demographic dividend","PRE","Population ages 65 and above, total","SP.POP.65UP.TO","5582191","5750409","5905727","6048458","6179421","6299448","6489231","6667256","6833619","6988430","7133154","7362303","7580170","7788588","7989705","8185095","8445708","8698333","8941199","9172059","9390401","9688690","9966501","10226442","10471698","10705692","11025169","11331174","11628226","11921009","12212400","12583399","12950608","13311087","13660554","13997877","14380717","14729473","15051446","15354694","15645100","16048048","16431186","16795151","17140019","17467359","17969748","18450327","18912930","19361776","19803111","20417447","21021966","21624149","22232875","22855847","23671335","24492130","25320868","26157117","27005022","27988082",
"Puerto Rico","PRI","Population ages 65 and above, total","SP.POP.65UP.TO","127489","131637","136038","140589","145121","149575","153931","158926","164945","172363","181333","184167","187189","190027","192226","193583","204272","215537","227876","241606","256731","264108","271843","280375","289573","299061","308026","317235","327377","338394","349640","356805","363452","370778","378962","388221","396851","405826","414568","423984","433216","441008","447934","454161","460177","465801","471372","475506","479131","483029","487998","501010","515545","531502","544864","557009","574886","590083","596354","629065","683458","694185",
"Korea, Dem. People's Rep.","PRK","Population ages 65 and above, total","SP.POP.65UP.TO","366540","371477","380392","390779","398606","402290","421190","433071","440421","447800","457057","468498","483342","499827","515128","528350","549454","569104","587321","604698","621622","646951","668870","689200","710436","733923","758059","786706","818184","849744","880553","925089","969335","1014220","1061931","1113886","1155755","1197716","1242300","1292883","1351610","1431226","1515498","1601652","1687138","1770795","1855943","1936634","2012511","2083516","2149803","2232029","2312018","2381507","2428482","2447889","2446930","2418815","2384933","2376196","2409982","2493224",
"Portugal","PRT","Population ages 65 and above, total","SP.POP.65UP.TO","710969","728159","743208","755484","766439","776365","787100","801160","818529","831901","843813","856519","869563","883117","909470","960668","1005971","1036352","1067975","1098191","1126036","1151459","1170024","1185484","1202455","1222853","1248675","1276514","1306123","1336224","1365219","1389935","1415642","1443369","1473276","1505234","1534543","1566392","1600567","1636249","1674006","1708303","1738334","1763862","1785985","1806990","1836111","1866214","1897949","1933301","1973228","2010426","2045341","2079192","2113673","2150538","2185032","2220508","2257696","2299668","2344879","2384212",
"Paraguay","PRY","Population ages 65 and above, total","SP.POP.65UP.TO","60862","63201","65507","67830","70261","72839","75411","78038","80727","83474","86295","89289","92360","95507","98706","101965","105849","109602","113362","117326","121594","125906","130461","135220","140092","145067","150114","155145","160240","165553","171178","177843","184726","191580","198001","203798","209794","215071","220108","225606","231988","239780","248465","257720","267000","276047","286015","295560","305088","315198","326266","337670","349975","363311","377743","393365","410526","428574","447290","466413","485795","504601",
"West Bank and Gaza","PSE","Population ages 65 and above, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42106","44006","45929","47971","50231","52797","55576","58698","61000","63576","66486","69791","73201","76719","80274","83791","87685","91502","95538","99756","104262","109008","113997","119075","124044","128800","133430","137835","143163","148684","154473","160622",
"Pacific island small states","PSS","Population ages 65 and above, total","SP.POP.65UP.TO","20526","21413","22451","23517","24472","25248","26176","26980","27736","28503","29328","30334","31339","32322","33334","34405","35440","36389","37265","38062","38836","40363","41889","43335","44577","45591","47089","48387","49538","50565","51567","52861","54078","55213","56313","57418","59222","61020","62708","64187","65450","67674","69763","71847","74086","76558","79134","81902","84809","87710","90441","92316","93841","95085","96118","96990","100231","103499","106937","110722","114878","119461",
"Post-demographic dividend","PST","Population ages 65 and above, total","SP.POP.65UP.TO","66545778","68153853","69766423","71383643","73035099","74733088","76708367","78677093","80657205","82659862","84644169","87075861","89293436","91410825","93510848","95602958","98015403","100476973","102868696","104951867","106537400","107852589","108557079","108996553","109645972","110805307","112686343","114962955","117526359","120191919","122817797","125638014","128376817","130962319","133312670","135472214","137806828","139938857","141970637","144054246","146312233","148876891","151582395","154345220","157059207","159657740","162461351","165160245","167979258","171040737","174610120","178139023","182474978","187217730","192077728","196874303","201595433","206066458","210437025","214755655","219450025","223407162",
"French Polynesia","PYF","Population ages 65 and above, total","SP.POP.65UP.TO","2199","2269","2345","2418","2490","2554","2630","2705","2795","2902","3027","3116","3197","3279","3369","3473","3740","4030","4324","4594","4821","4985","5070","5066","5048","5065","5337","5673","6029","6351","6620","6824","7003","7186","7422","7704","8150","8648","9180","9714","10259","10773","11282","11805","12351","12946","13724","14546","15380","16188","16932","17543","18078","18564","19112","19797","20748","21838","23021","24244","25474","26583",
"Qatar","QAT","Population ages 65 and above, total","SP.POP.65UP.TO","1393","1435","1503","1581","1672","1767","1838","1909","1987","2077","2197","2381","2619","2893","3196","3502","3534","3509","3465","3469","3530","3726","3989","4295","4579","4825","5118","5405","5683","5955","6220","6575","6866","7090","7262","7391","7809","8327","8937","9612","10338","10165","10016","10051","10436","11237","11520","12110","12682","13074","13265","15229","17548","20120","22820","25619","29433","33572","38111","43137","48665","54839",
"Romania","ROU","Population ages 65 and above, total","SP.POP.65UP.TO","1256900","1304596","1355157","1408293","1459314","1504539","1551393","1597066","1632674","1667488","1713950","1759894","1815526","1876420","1938981","2004982","2086724","2158248","2217598","2252607","2263000","2256774","2228308","2189764","2161981","2157159","2189954","2236482","2292358","2354243","2414176","2462407","2517837","2596399","2670300","2733419","2815851","2879937","2934803","2991358","3054224","3092560","3122637","3183353","3229421","3246839","3270063","3239503","3189477","3170054","3172122","3188250","3218078","3261097","3310855","3361804","3432472","3502800","3571273","3639945","3703397","3757636",
"Russian Federation","RUS","Population ages 65 and above, total","SP.POP.65UP.TO","7294442","7493664","7700426","7924658","8173787","8455001","8739391","9045104","9370518","9711506","10066116","10477867","10865639","11250508","11664230","12120282","12604211","13137658","13655321","14058451","14298856","14427717","14400314","14283794","14198579","14180552","14276420","14396453","14577188","14871360","15251462","15790670","16444561","17109751","17658307","18009627","18265445","18276764","18179825","18136703","18241895","18605517","19104780","19602398","19886971","19838947","19767745","19495911","19147820","18872257","18722377","18731619","18816495","18978651","19217775","19530711","20040465","20610025","21201704","21796862","22344200","22947440",
"Rwanda","RWA","Population ages 65 and above, total","SP.POP.65UP.TO","91773","94102","96198","98075","99696","101082","102735","104218","105593","106931","108235","110247","112092","113727","115088","116162","118031","119752","121216","122272","122851","124198","125032","125973","127772","130780","136518","143285","149870","155016","158187","163210","164468","164187","165637","171059","185529","208155","236716","265378","288762","287826","279046","266425","254458","245346","245496","247803","251374","254997","258117","266107","274192","282989","293318","305704","322737","341429","361456","382376","404019","425793",
"South Asia","SAS","Population ages 65 and above, total","SP.POP.65UP.TO","17927782","18509140","19095175","19652112","20142917","20552900","21214128","21808546","22361309","22904079","23455836","24326793","25195780","26048037","26866377","27645636","28627902","29564995","30462886","31329660","32173469","33244640","34260576","35224632","36146896","37039851","38215099","39352992","40456249","41528418","42579912","44111000","45608388","47080206","48540367","50004844","51896224","53754025","55596014","57443298","59312692","61509917","63695545","65851861","67951027","69990248","72293329","74521512","76693476","78828220","80956966","83512867","86035711","88641382","91441446","94508843","98185211","102012475","105974089","110034713","114192911","118658106",
"Saudi Arabia","SAU","Population ages 65 and above, total","SP.POP.65UP.TO","148007","152761","157668","162669","167666","172641","177932","183220","188680","194494","200779","207551","214991","223175","232081","241698","250118","259053","268919","280167","293102","302892","313385","324203","334805","344617","362464","382758","405550","430482","457327","476966","494912","511687","527598","542676","557696","572042","586651","602481","620142","634354","649902","666905","685506","706055","724962","745954","768467","791311","814263","835343","857154","882514","915364","958100","1007798","1061732","1116939","1169546","1217949","1290103",
"Sudan","SDN","Population ages 65 and above, total","SP.POP.65UP.TO","244078","249993","255455","260662","265838","271128","278289","285465","292739","300193","307920","317880","328023","338377","348961","359822","372308","385013","397985","411274","424982","439714","454629","469750","485120","500864","517670","534293","551300","569352","588876","613890","640674","668693","697255","726006","750099","772265","793197","813762","834712","861076","887578","914068","940234","965951","997863","1029200","1060778","1093578","1128409","1167168","1207497","1249636","1293692","1339744","1390485","1442838","1496980","1552972","1611075","1671066",
"Senegal","SEN","Population ages 65 and above, total","SP.POP.65UP.TO","84109","86271","88199","89942","91575","93164","95955","98627","101201","103666","106037","110019","113909","117636","121143","124384","129552","134457","139163","143793","148457","154738","161142","167666","174342","181175","189162","197431","205946","214648","223525","233142","242641","252027","261329","270550","279840","288687","297224","305612","313954","323101","332036","340727","349079","357023","366758","375999","384695","392719","400058","409211","417750","426281","435620","446315","459585","474071","489395","504939","520426","538153",
"Singapore","SGP","Population ages 65 and above, total","SP.POP.65UP.TO","33662","36431","39450","42704","46241","49998","53599","57359","61110","64960","69069","73491","77980","82748","87777","93055","97432","102064","106476","110549","114082","122954","131428","135866","141253","144449","146042","149898","155482","162034","170601","176808","183666","190039","198406","208177","221042","232630","244090","249107","257128","273473","284850","287668","295981","306029","317067","329736","345723","356426","368577","396310","427350","453757","477015","500765","547747","593771","646383","706851","759143","777976",
"Solomon Islands","SLB","Population ages 65 and above, total","SP.POP.65UP.TO","3124","3492","3900","4312","4654","4907","5117","5254","5360","5474","5608","5723","5854","5981","6109","6233","6425","6627","6841","7049","7252","7401","7521","7627","7738","7865","8066","8265","8454","8616","8752","8944","9111","9274","9473","9722","10106","10539","10993","11414","11785","12294","12744","13179","13653","14184","14826","15522","16246","16957","17626","18359","19084","19802","20522","21246","21975","22722","23496","24320","25215","26203",
"Sierra Leone","SLE","Population ages 65 and above, total","SP.POP.65UP.TO","85611","88076","90453","92712","94831","96797","99311","101687","103915","105976","107868","110540","113014","115294","117382","119283","122084","124684","127072","129225","131131","134024","136526","138786","140985","143190","146891","150566","153717","155785","156508","157962","157426","155363","152353","148738","148884","149015","149310","149960","150940","155211","160604","166541","172384","177783","183186","187431","190784","193588","196101","200707","204913","208652","211783","214282","219124","223293","226946","230313","233513","239196",
"El Salvador","SLV","Population ages 65 and above, total","SP.POP.65UP.TO","92438","94861","97205","99485","101767","104065","107015","109941","112821","115601","118280","122155","125897","129519","133025","136422","141320","146109","150826","155520","160246","166053","171897","177831","183950","190314","197648","205198","212938","220807","228767","236618","244394","252303","260629","269553","279526","289877","300520","311384","322446","334665","346917","359077","370920","382321","394493","405831","416567","427034","437404","447483","457630","468043","478961","490601","503817","517739","532093","546589","561118","575419",
"San Marino","SMR","Population ages 65 and above, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Population ages 65 and above, total","SP.POP.65UP.TO","81621","84586","87384","90025","92504","94831","98213","101616","104793","107424","109421","111343","112529","114386","118631","126065","136397","151383","168685","185611","200642","208724","211354","210329","207907","205424","208181","210984","213124","213731","212374","213611","213204","211695","209617","207172","210908","215524","220842","226791","233290","241362","250075","259076","267853","276223","286424","295796","304786","314079","324054","335845","348123","360732","373408","386023","401298","416329","431233","446177","461243","477324",
"Serbia","SRB","Population ages 65 and above, total","SP.POP.65UP.TO","434961","446676","459403","472791","486259","499282","516676","533166","549230","564988","580670","600529","619785","637301","651921","662886","673630","681167","685049","684228","678410","671958","660502","647909","639389","637999","648827","664425","683668","704944","727193","755433","789173","824002","856825","872405","908174","939888","968099","993873","1017466","1035936","1052579","1064556","1071275","1071498","1073987","1071377","1067245","1067423","1074779","1088648","1111804","1139736","1170766","1203142","1229783","1256365","1281014","1301572","1314870","1328195",
"Sub-Saharan Africa (excluding high income)","SSA","Population ages 65 and above, total","SP.POP.65UP.TO","6870480","7061186","7238353","7402724","7555253","7697007","7918902","8128351","8326430","8514407","8694430","8973715","9241791","9499160","9746130","9983455","10312886","10634359","10950849","11264157","11575057","11939366","12289365","12628180","12959350","13285464","13721342","14147488","14564576","14973625","15377444","15862311","16331720","16789217","17240498","17690954","18202905","18691223","19155077","19589557","19991407","20498119","20960919","21391136","21801226","22200446","22836070","23456099","24061894","24654337","25237899","26028888","26811510","27593172","28381636","29185546","30189028","31193920","32209929","33246666","34314094","35556827",
"South Sudan","SSD","Population ages 65 and above, total","SP.POP.65UP.TO","78423","79386","80152","80704","81002","81040","82960","84668","86163","87506","88722","91453","94096","96657","99123","101485","105190","108770","112308","115912","119624","124426","129302","134065","138455","142321","147419","151363","153954","155012","154524","155727","155053","153360","151735","150705","155435","162705","171688","181319","190935","199952","208895","218327","228977","241260","254795","269641","285273","301061","316598","330212","342307","352510","360296","365622","370721","372686","373015","373546","375300","382809",
"Sub-Saharan Africa","SSF","Population ages 65 and above, total","SP.POP.65UP.TO","6873066","7063844","7241072","7405503","7558095","7699909","7921861","8131375","8329525","8517576","8697674","8977017","9245166","9502593","9749644","9987079","10316626","10638233","10954801","11268193","11579182","11943574","12293613","12632440","12963658","13289846","13725748","14152087","14569191","14978244","15382053","15867027","16336506","16794151","17245616","17696210","18208328","18696806","19160877","19595583","19997588","20504246","20967143","21397175","21807118","22206229","22841983","23462107","24068157","24660783","25244698","26035470","26818077","27599765","28388269","29192310","30195951","31201040","32217278","33254286","34322036","35565161",
"Small states","SST","Population ages 65 and above, total","SP.POP.65UP.TO","666758","683181","699721","715581","730736","745453","766951","788863","811677","834833","858286","880423","901074","920419","938930","956793","980910","1004220","1026650","1047188","1065239","1085648","1103189","1118701","1133823","1150170","1171223","1194293","1219439","1246092","1273499","1307020","1336708","1364042","1391317","1417607","1450026","1481848","1512895","1546051","1579335","1616573","1653037","1688929","1724440","1759915","1797808","1835681","1874702","1915399","1959197","2005530","2054737","2106570","2160989","2218407","2285220","2355601","2431243","2511990","2594869","2686865",
"Sao Tome and Principe","STP","Population ages 65 and above, total","SP.POP.65UP.TO","2453","2342","2183","1995","1778","1522","1775","2080","2459","2902","3383","3258","3140","3035","2941","2861","3106","3350","3593","3851","4114","4109","4118","4131","4151","4170","4226","4268","4296","4309","4301","4442","4557","4642","4718","4785","4826","4829","4794","4740","4673","4800","4943","5085","5189","5250","5329","5374","5393","5404","5416","5484","5549","5609","5672","5742","5880","6021","6174","6366","6593","6908",
"Suriname","SUR","Population ages 65 and above, total","SP.POP.65UP.TO","11995","12136","12356","12645","12971","13290","13615","13925","14184","14342","14388","14565","14580","14456","14266","14088","14524","14971","15387","15723","15956","16102","16168","16245","16430","16779","17057","17510","18080","18673","19241","19947","20610","21240","21885","22568","23361","24085","24736","25316","25862","26631","27408","28178","28885","29528","30196","30801","31378","31995","32669","33489","34345","35222","36098","36954","37891","38822","39780","40783","41856","43153",
"Slovak Republic","SVK","Population ages 65 and above, total","SP.POP.65UP.TO","275658","292182","304679","317976","332109","346728","361309","375886","390372","404598","416765","428278","439702","450456","461590","473520","486591","500939","513877","521738","522096","517176","506129","492675","482926","480369","488585","501803","517555","531809","542450","551944","558219","564431","570042","575169","584175","592838","600454","606224","608472","613409","617087","619348","621876","625270","632641","640750","649929","660241","671359","686464","702778","720154","739703","761885","790079","820292","851289","882065","911577","938215",
