"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Madagascar","MDG","Population ages 0-14, total","SP.POP.0014.TO","2176879","2258177","2343799","2430542","2513221","2589757","2677390","2757781","2833391","2908726","2986720","3081445","3176265","3271714","3367822","3464826","3578051","3690381","3802035","3913102","4023770","4149456","4272054","4392547","4512060","4631155","4761580","4891537","5021361","5151838","5284642","5438095","5592342","5749622","5913257","6085629","6284857","6489548","6698731","6909409","7119051","7345690","7564839","7778551","7989567","8198704","8407797","8616799","8822331","9019296","9205664","9394525","9571659","9741909","9913560","10091890","10280038","10476830","10680397","10886657","11093725","11318930",
"Maldives","MDV","Population ages 0-14, total","SP.POP.0014.TO","34538","36218","37938","39715","41524","43313","45365","47409","49436","51471","53533","55458","57352","59190","60918","62504","64405","66108","67771","69639","71863","74472","77545","80934","84369","87720","91844","95634","99184","102645","106033","109185","112218","114899","116924","118090","118113","117377","116075","114553","113058","110359","107805","105343","102919","100574","98000","95614","93741","92652","92499","92398","92616","93354","94695","96522","98648","101240","103904","105712","105945","108038",
"Middle East & North Africa","MEA","Population ages 0-14, total","SP.POP.0014.TO","45133212","46792986","48497541","50193182","51838856","53402408","55120082","56743273","58270833","59779387","61295624","62988522","64644907","66319948","68024045","69791617","71724907","73732292","75834645","78071380","80465476","83165001","85974742","88860461","91754762","94611495","97679861","100603572","103349738","105855502","109026829","111035695","112027100","113339715","114310997","115454181","115716760","115813681","115741784","115544966","115244420","114829451","114351022","113910285","113648301","113656688","113872182","114350334","115125233","116202183","117536377","119056274","120857962","122887759","125025313","127166588","129697289","132002490","134181935","136328184","138454775","140313894",
"Mexico","MEX","Population ages 0-14, total","SP.POP.0014.TO","17266943","17885054","18533199","19199586","19864071","20517216","21199329","21875083","22545998","23218905","23896928","24626430","25347548","26058026","26751113","27417716","28075423","28695667","29279620","29827256","30335059","30722224","31084890","31418964","31718750","31981612","32202155","32407802","32596006","32764052","32911261","33075342","33222721","33359500","33501835","33654147","33667477","33696390","33738327","33782345","33820236","33758219","33731733","33729936","33738688","33749096","33798545","33787851","33739827","33692627","33666194","33640734","33657460","33693379","33707136","33676708","33676044","33614045","33512294","33405803","33310119","33200369",
"Marshall Islands","MHL","Population ages 0-14, total","SP.POP.0014.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Population ages 0-14, total","SP.POP.0014.TO","836752543","852225673","875238305","903438061","929323631","952274288","978555972","1000238124","1019581761","1039276835","1060121812","1083699662","1106196890","1127820992","1147523395","1164349363","1180587279","1194154988","1206005205","1217038446","1227658163","1238681026","1251148070","1263930150","1276338676","1288991846","1306817512","1324787208","1342507481","1359102562","1374717580","1393101509","1405971395","1415238515","1423540436","1431941581","1434048663","1439675311","1445668989","1447648342","1444151859","1443570406","1437255802","1427693539","1419206058","1414124586","1411652188","1412047637","1414991247","1418897675","1422943728","1428858118","1435140472","1441571331","1448127467","1454674235","1461495231","1468096369","1473821918","1478385322","1481480920","1484080364",
"North Macedonia","MKD","Population ages 0-14, total","SP.POP.0014.TO","565579","570121","576208","582541","587312","589877","591886","592183","590827","588343","584986","582161","577508","572809","569923","569693","568165","569881","573009","574844","573884","571136","566231","559715","552831","546309","542129","537571","532796","527883","522827","517866","513096","508321","503278","498016","491919","484284","476213","467738","459567","450246","437179","429450","421094","411569","403379","393803","383764","374867","367959","360694","355937","353242","351145","348616","347726","345637","342929","340445","338033","334686",
"Mali","MLI","Population ages 0-14, total","SP.POP.0014.TO","2148902","2188658","2228368","2266404","2298910","2324427","2371216","2408638","2440184","2470845","2503608","2561930","2618094","2673020","2726358","2777536","2854180","2924775","2991675","3057680","3124366","3216025","3305998","3391970","3469619","3535829","3628856","3708860","3782543","3859972","3948327","4042250","4145372","4255003","4365357","4472279","4597961","4717511","4836063","4961072","5097498","5258111","5427473","5606001","5792925","5987804","6216453","6449163","6684225","6917976","7146761","7403473","7649043","7887289","8123734","8361553","8597278","8834653","9070230","9299168","9519370","9746247",
"Malta","MLT","Population ages 0-14, total","SP.POP.0014.TO","125477","122576","118570","113748","108779","103663","99262","94711","90246","86166","83167","80560","79026","78190","77399","76963","76691","75750","75109","74855","75292","75843","77892","79606","80095","81707","82855","82990","83027","83045","82971","84387","84265","84013","83662","83082","81956","81005","79972","78784","77450","76469","75220","73674","72043","70402","68323","66382","64823","63480","62140","61565","61265","61391","62117","63321","64696","66595","69190","72226","74073","74539",
"Myanmar","MMR","Population ages 0-14, total","SP.POP.0014.TO","8804014","9096096","9408389","9725745","10024692","10296053","10590065","10857791","11106347","11348560","11590829","11868718","12131593","12385400","12635649","12884344","13147964","13408297","13661841","13902996","14129084","14374171","14601582","14808027","14988328","15137594","15302862","15422739","15501808","15547065","15561149","15559509","15540556","15505371","15457108","15402969","15354812","15311690","15270981","15230819","15189998","15210654","15227517","15242801","15255819","15261945","15284450","15283164","15262973","15234232","15203592","15101897","15010665","14915700","14799104","14654402","14497163","14331441","14163446","14005548","13866659","13763010",
"Middle East & North Africa (excluding high income)","MNA","Population ages 0-14, total","SP.POP.0014.TO","42012213","43556525","45127932","46695152","48207948","49642548","51228284","52703765","54097299","55449770","56778505","58280439","59730106","61161666","62616812","64128244","65802859","67545470","69366357","71284178","73323440","75675016","78105578","80593314","83100535","85582718","88238942","90787848","93187575","95375975","98252259","99942360","101311127","102367042","103137126","103641075","103847027","103891350","103734209","103393125","102901756","102471596","101962977","101459855","101086325","100925765","101089059","101475253","102113481","103007836","104158585","105501413","107133389","108988411","110940005","112890355","115145888","117201993","119141245","121057468","122984476","124657052",
"Montenegro","MNE","Population ages 0-14, total","SP.POP.0014.TO","167393","171288","176030","180708","183857","184499","183951","180909","176304","171853","168825","166276","165354","165420","165323","164341","163540","161709","159363","157413","156384","155469","155617","156305","156629","156086","156869","156593","155664","154769","154259","151586","149611","147918","145908","143294","141262","138597","135505","132440","129734","128400","127219","126230","125085","123948","123185","122362","121430","120383","119200","118573","117709","116747","115850","115090","114088","113585","113305","112899","112114","111476",
"Mongolia","MNG","Population ages 0-14, total","SP.POP.0014.TO","353509","371921","394000","418187","441830","463449","487857","508454","526865","545654","566055","586460","609025","632118","653090","670594","689040","703309","714813","725976","738189","751325","765349","780071","794969","809900","828400","846913","863801","876680","883822","894466","897222","894851","891028","887572","875742","867114","859372","848761","833615","815102","792529","768245","746709","730880","719708","715080","716760","723567","734968","754821","778094","804761","834253","865404","899589","932573","964048","993296","1019318","1038593",
"Northern Mariana Islands","MNP","Population ages 0-14, total","SP.POP.0014.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Population ages 0-14, total","SP.POP.0014.TO","3017411","3099176","3180894","3262791","3344384","3425153","3525404","3621048","3713659","3805159","3896575","4005507","4110701","4214803","4321080","4431787","4561946","4690811","4816384","4935241","5043903","5204103","5355623","5488235","5587158","5643112","5744418","5801305","5842816","5915391","6054854","6123889","6266836","6461737","6669471","6859260","7091483","7295699","7482341","7672564","7882508","8142596","8416095","8699552","8984007","9262592","9576622","9878229","10172243","10465518","10761492","11064298","11369818","11676403","11980877","12282519","12582984","12880439","13176103","13472806","13772016","14086499",
"Mauritania","MRT","Population ages 0-14, total","SP.POP.0014.TO","377563","391701","405441","419081","432929","447120","463291","479587","495901","511969","527610","545199","562109","578535","594763","610950","629324","647342","665171","682954","700777","721273","741551","761618","781461","801024","824069","846747","869104","891114","912725","936468","959486","982012","1004362","1026702","1049784","1073238","1096989","1120954","1145245","1170622","1196039","1221921","1248840","1277086","1307780","1339371","1372079","1406015","1441243","1479631","1518994","1559047","1599217","1639053","1682461","1724277","1764988","1805252","1845222","1886258",
"Mauritius","MUS","Population ages 0-14, total","SP.POP.0014.TO","307293","317647","327518","336749","344505","350284","355908","358984","360322","361041","361568","359039","357706","356999","355834","353766","349021","344723","341179","341793","344124","342609","339858","335667","331546","326558","322395","317797","313081","309428","306893","304790","305577","307271","309336","308495","310230","309801","307345","306210","305694","303659","304040","305726","305935","303708","300778","295183","287818","280555","274399","266857","261006","255986","250825","244949","238818","232150","225144","218458","212451","207687",
"Malawi","MWI","Population ages 0-14, total","SP.POP.0014.TO","1603654","1646955","1684848","1720377","1757918","1799621","1856019","1914317","1973965","2033155","2091015","2163495","2232833","2300762","2369639","2440912","2527033","2615109","2703332","2788193","2867841","2955780","3032712","3113505","3219516","3364657","3535077","3738464","3945997","4114285","4212577","4319384","4361541","4366483","4378455","4430015","4534481","4671421","4830756","4991125","5137396","5291325","5431892","5565570","5704305","5856027","6020774","6196482","6379464","6562099","6739318","6919657","7086752","7244310","7398071","7550126","7687916","7827344","7965286","8097673","8224361","8351543",
"Malaysia","MYS","Population ages 0-14, total","SP.POP.0014.TO","3710640","3852605","4002050","4150272","4285558","4401084","4508376","4588244","4650640","4711836","4781079","4826368","4889994","4964746","5037918","5104251","5178441","5244540","5306281","5372670","5448982","5532851","5626784","5732370","5849316","5978024","6117638","6261813","6405414","6545226","6679765","6807132","6931022","7052432","7172203","7290602","7397050","7502279","7599185","7678858","7736722","7805666","7835425","7837424","7829369","7823467","7861335","7894098","7914956","7913728","7887279","7821333","7760404","7701444","7644974","7594863","7584104","7572052","7565196","7570496","7589218","7625930",
"North America","NAC","Population ages 0-14, total","SP.POP.0014.TO","61490094","62766316","63667848","64273994","64713122","64973912","65060188","65000330","64768734","64399304","64039388","63482397","62729455","61897877","60989391","60061359","59502091","58843090","58159398","57580235","57097785","56825485","56693681","56679709","56742360","56892177","57355087","57870678","58435544","59082750","59834493","60941067","62056322","63063806","63904377","64592737","65392166","65994479","66415681","66778398","67117883","67193035","67357240","67482043","67524541","67406606","67783023","67960216","68030810","68064528","68105855","68031898","67877782","67673586","67510460","67367411","67199745","67112990","67030611","66861217","66903006","66574558",
"Namibia","NAM","Population ages 0-14, total","SP.POP.0014.TO","262529","270600","279031","287693","296301","304742","314179","323240","332349","342178","353160","365915","379986","394644","408721","421456","437496","451860","465145","478344","492036","504389","517201","530765","545501","561811","575740","591095","606989","622158","635651","652606","667466","680590","692587","703788","716727","728708","739353","747963","754118","758433","760508","761202","762106","764407","766327","771319","778312","785696","792764","805151","816128","826967","839469","854319","869456","886148","903674","920627","936105","949166",
"New Caledonia","NCL","Population ages 0-14, total","SP.POP.0014.TO","29512","30396","31322","32316","33332","34299","35483","36601","37664","39317","42363","45637","48001","49342","50266","50495","51438","52097","52274","52243","52497","52877","53686","54505","55038","55140","55299","55211","54906","54664","54852","55422","56124","57073","58276","59430","60057","61029","62224","63452","64533","65143","65436","65355","65084","64868","64099","63850","64020","64241","64516","65205","65329","65116","64845","63851","62979","62224","61548","60863","60125","59287",
"Niger","NER","Population ages 0-14, total","SP.POP.0014.TO","1636605","1689619","1744414","1800234","1855117","1907819","1972499","2033382","2091284","2147186","2201498","2266845","2330076","2391948","2453360","2514626","2583289","2655238","2729844","2805991","2882370","2985144","3080954","3172769","3263353","3353494","3455481","3557676","3662247","3771077","3884397","4016324","4147898","4281112","4417255","4557005","4727104","4900746","5081153","5270916","5470309","5704653","5942274","6186351","6439457","6702222","7000101","7300214","7605321","7917500","8237963","8587612","8941699","9300985","9665262","10033891","10427104","10821259","11217897","11618568","12023910","12450273",
"Nigeria","NGA","Population ages 0-14, total","SP.POP.0014.TO","18781300","19250481","19698879","20138716","20582217","21034046","21601397","22159230","22715618","23278801","23856437","24545890","25245619","25966504","26722017","27524019","28481808","29452664","30431329","31403915","32353302","33475071","34554651","35601929","36628816","37643470","38756303","39830649","40867121","41864559","42820777","43884222","44899239","45874290","46822206","47756091","48876139","49973667","51065872","52175549","53321040","54724226","56144601","57597011","59093960","60644266","62429118","64226658","66048195","67904274","69797224","71835968","73893957","75949286","77969441","79936872","82019706","84009267","85923643","87796035","89645181","91555124",
"Nicaragua","NIC","Population ages 0-14, total","SP.POP.0014.TO","838728","873344","911084","950003","986740","1019636","1051483","1080284","1106870","1133149","1160408","1191251","1223041","1256039","1290308","1325841","1366749","1407969","1449785","1492440","1535699","1581641","1628431","1674736","1718422","1758035","1795517","1827874","1856720","1884635","1912987","1935750","1959612","1982519","2001157","2013557","2021571","2023275","2020241","2015361","2010319","2000253","1991736","1984382","1977218","1970056","1961391","1953529","1946945","1942490","1940488","1938456","1938233","1939775","1942674","1946404","1948200","1950467","1952690","1954150","1954287","1950919",
"Netherlands","NLD","Population ages 0-14, total","SP.POP.0014.TO","3452456","3485426","3495541","3486600","3479825","3486587","3505149","3523052","3541546","3561289","3575951","3582049","3573224","3548574","3513244","3472977","3422061","3359103","3292031","3224450","3159163","3087535","3013810","2942652","2876899","2819085","2786583","2757905","2735337","2721691","2721955","2736389","2759323","2788152","2816684","2840323","2863089","2883177","2902057","2920677","2941099","2957069","2974625","2988931","2995161","2989858","2983272","2964448","2942444","2924559","2911390","2893619","2881196","2870446","2857290","2838388","2823015","2801503","2775697","2754972","2738605","2725594",
"Norway","NOR","Population ages 0-14, total","SP.POP.0014.TO","928555","933606","932186","926573","922168","921822","923100","928972","937512","945073","949249","955459","958499","958324","956522","953678","946909","939091","929879","918776","906050","889807","874935","860283","845372","831134","822051","813964","807817","803687","802711","807431","815405","825763","837105","848258","858687","869133","879415","889377","897452","901173","903682","905095","905621","906728","906264","908691","913172","917019","919745","925157","927962","928871","930202","931994","931839","932445","932190","931228","928341","926256",
"Nepal","NPL","Population ages 0-14, total","SP.POP.0014.TO","4083852","4170986","4273255","4381549","4479640","4560503","4655584","4733939","4802171","4871488","4947897","5051809","5156260","5263681","5374845","5489904","5631950","5776162","5922602","6070214","6218223","6395256","6568693","6739575","6908835","7076575","7266501","7451197","7635145","7823920","8020876","8219727","8418298","8612646","8797194","8967752","9165867","9353881","9528273","9681702","9807467","9914212","9992320","10046226","10084569","10109254","10068992","10039275","10001535","9928144","9802825","9685238","9513467","9316024","9138047","9010436","8812264","8659118","8545104","8459704","8394231","8329117",
"Nauru","NRU","Population ages 0-14, total","SP.POP.0014.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Population ages 0-14, total","SP.POP.0014.TO","780011","801283","821613","833915","846562","856194","867466","879653","883686","886406","891607","896655","904348","912978","920532","923330","920303","906793","887080","863530","846754","829002","820657","817672","810317","799883","789017","784930","776457","771648","773555","809319","816181","824558","834501","845075","859165","870326","875969","876487","876286","872381","879095","887737","891226","890642","891887","891141","890114","890532","891784","898625","899461","899814","907988","920536","933857","949058","963136","974260","989061","988006",
"OECD members","OED","Population ages 0-14, total","SP.POP.0014.TO","243825621","247514913","250448404","252757843","254832972","256765971","258824609","260585658","262100836","263431067","264556455","265671122","266435952","266977646","267137574","266818502","266736124","266018305","264901695","263752330","262710846","261579321","260694713","259928558","259022221","257951461","257487043","256733559","255853673","255173220","254852325","255129718","255622253","256104497","256308323","256169873","256070983","255573328","254748857","253912828","253132902","252062573","251252572","250529266","249732315","248774340","248556833","248176593","247779464","247275348","246720412","246387534","246033174","245646843","245381062","245193598","245072937","245015701","244907437","244473449","243925726","242566348",
"Oman","OMN","Population ages 0-14, total","SP.POP.0014.TO","240804","248712","256527","264449","272709","281391","291079","301227","311929","323189","335076","346170","357760","370601","385798","404142","421877","442837","466610","492570","520383","552514","585514","618880","651790","683190","712672","739927","766205","792794","819979","838151","856601","871155","877143","872256","877360","871224","859725","848779","841512","834361","828844","824110","819509","815577","788926","767992","757900","762074","781315","794076","817811","851519","891328","931720","980508","1028394","1074390","1115313","1148320","1194189",
"Other small states","OSS","Population ages 0-14, total","SP.POP.0014.TO","3497880","3581121","3662009","3740323","3815715","3887203","3967793","4041367","4112171","4183880","4258564","4340822","4426756","4515149","4603808","4692428","4799255","4902156","5005468","5117666","5239908","5364758","5497938","5636625","5779395","5926311","6090816","6251044","6405045","6551190","6683746","6815643","6931876","7034459","7126752","7206013","7302528","7384758","7455925","7524942","7589200","7627369","7667151","7710828","7762257","7825176","7872914","7928416","7993953","8068001","8149473","8271497","8390818","8515154","8647072","8784418","8924002","9062064","9199124","9330736","9449978","9574092",
"Pakistan","PAK","Population ages 0-14, total","SP.POP.0014.TO","17667690","18228144","18774813","19335131","19942756","20609272","21360079","22158627","22987730","23814298","24619581","25460320","26275006","27077847","27894397","28742238","29629211","30536394","31472194","32443088","33454922","34569522","35701298","36856665","38040781","39252309","40649938","42074581","43508216","44920969","46292374","47809277","49254604","50652550","52039747","53433407","54813913","56169688","57471518","58670587","59732948","60807272","61750476","62584569","63349922","64078326","64841441","65574100","66280852","66965225","67634096","68420526","69195738","69978774","70796910","71667396","72692791","73762256","74852524","75915625","76913746","77987292",
"Panama","PAN","Population ages 0-14, total","SP.POP.0014.TO","497093","513994","531136","548467","565853","583172","601149","618763","636060","653102","669915","686895","703570","719726","735021","749227","763389","776123","787716","798584","808944","818587","827894","836754","844954","852480","859872","866881","873594","880115","886554","893714","900360","906913","913959","921849","930196","939834","950161","960144","969230","979692","988516","996394","1004496","1013377","1022132","1032018","1042388","1052234","1061142","1071155","1080164","1088481","1096644","1104893","1114303","1122768","1130357","1137159","1143188","1149714",
"Peru","PER","Population ages 0-14, total","SP.POP.0014.TO","4444516","4602377","4764658","4928288","5087460","5238769","5406282","5561383","5707873","5851794","5996408","6155113","6312676","6467848","6617126","6758231","6909750","7049524","7180185","7305833","7428480","7559688","7688086","7812996","7932850","8047001","8172244","8291723","8405173","8511863","8610474","8709872","8796349","8873000","8942784","9005881","9054557","9094735","9121668","9128957","9112654","9087765","9054978","9015917","8973484","8929819","8882924","8842054","8806084","8771350","8735918","8690334","8626741","8567472","8540847","8556701","8380965","8289502","8250224","8210353","8141454","8230774",
"Philippines","PHL","Population ages 0-14, total","SP.POP.0014.TO","12353099","12798920","13289481","13793938","14264452","14677597","15101434","15470118","15801280","16128625","16471780","16835339","17210275","17594385","17979795","18362438","18764484","19171224","19582869","20000315","20424829","20876632","21326499","21779618","22244185","22724062","23235695","23766658","24305516","24833114","25337211","25865971","26358791","26826026","27286344","27748659","28202902","28668491","29132515","29579053","30003334","30450283","30881882","31294669","31673842","31991256","32125224","32176994","32135131","32036213","31940606","32141053","32362322","32601743","32816515","32964141","33091183","33095824","33022514","32949493","32921093","32790688",
"Palau","PLW","Population ages 0-14, total","SP.POP.0014.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Population ages 0-14, total","SP.POP.0014.TO","957366","980974","1006160","1032201","1057900","1082816","1109744","1135497","1160740","1186566","1213566","1243365","1273916","1305355","1337681","1370953","1407124","1443716","1480992","1519191","1558411","1600426","1642582","1684419","1725082","1763837","1803484","1840450","1875248","1908793","1941641","1974205","2007082","2040388","2074483","2110025","2151420","2194630","2238921","2282832","2325087","2370990","2413108","2453933","2497050","2544665","2594251","2647924","2702903","2754600","2800091","2845759","2884839","2918916","2951101","2983399","3016186","3049374","3082435","3114291","3144523","3177722",
"Poland","POL","Population ages 0-14, total","SP.POP.0014.TO","9944954","10058994","10080948","10043636","9977980","9863577","9655924","9495944","9342604","9151383","8894565","8695313","8511848","8334535","8200174","8128826","8142933","8198012","8282824","8399627","8547535","8731722","8938618","9154996","9354134","9511618","9619981","9667504","9658226","9620446","9573513","9465957","9364923","9251507","9099345","8894761","8686558","8423597","8126687","7831300","7482513","7203862","6956357","6734271","6528844","6339569","6175378","6047368","5952609","5877617","5789081","5770297","5721689","5664289","5631897","5638815","5613942","5650381","5716064","5765204","5767369","5761512",
"Pre-demographic dividend","PRE","Population ages 0-14, total","SP.POP.0014.TO","80084542","82408679","84750074","87104517","89447987","91776498","94611814","97370739","100112579","102901756","105769362","109141441","112510575","115919768","119415455","123034206","127296177","131596130","135900112","140134310","144227349","148887436","153362629","157710709","162014389","166340119","171268853","176117313","180958031","185879200","190945503","196593352","202312232","208044138","213678267","219123489","225246753","231163889","236994036","242925069","249111742","256296225","263621195","271091782","278677310","286344810","294895354","303446872","312058419","320794942","329690774","338960323","348232234","357462855","366574513","375503961","384689658","393611043","402291936","410783918","419125935","427661894",
"Puerto Rico","PRI","Population ages 0-14, total","SP.POP.0014.TO","1002035","994452","992603","995522","999045","998919","1007773","1005826","998254","992154","991481","988920","990091","994970","1001101","1006324","1011282","1015808","1017490","1015981","1012121","1013797","1014029","1011392","1005856","998060","991139","983602","975165","966567","958773","950800","943501","938950","934913","929548","930964","927863","919007","908826","897397","888891","880744","872461","863037","850999","836823","821375","804868","787001","767709","745539","722821","700399","674153","645753","613426","579531","537636","519320","516918","484922",
"Korea, Dem. People's Rep.","PRK","Population ages 0-14, total","SP.POP.0014.TO","4310664","4478291","4492972","4439361","4454424","4609499","4713924","5012344","5409959","5759921","5993898","6259467","6381883","6408729","6423959","6465839","6462373","6465698","6467915","6448376","6402339","6285339","6203398","6131368","6037920","5911804","5871770","5756555","5614666","5519260","5504751","5493985","5573740","5706811","5825151","5891892","5967667","5989507","5973021","5952724","5947415","5937581","5942685","5952056","5944794","5909744","5872977","5805191","5717820","5631285","5557452","5473905","5413212","5366919","5320538","5268135","5239059","5201115","5161560","5131507","5115366","5113280",
"Portugal","PRT","Population ages 0-14, total","SP.POP.0014.TO","2595234","2609024","2623082","2631381","2631815","2618056","2607067","2586830","2562450","2524431","2491801","2451249","2425506","2409873","2425513","2494273","2549285","2548455","2540455","2530750","2522011","2500368","2475708","2448528","2415755","2373342","2323193","2263130","2194465","2121918","2049282","1982226","1921967","1869846","1823570","1780609","1751406","1721249","1691745","1666550","1649547","1640297","1635139","1632665","1628961","1621326","1627865","1627723","1618874","1603049","1582496","1562478","1537124","1509809","1483367","1459117","1432847","1407750","1383987","1363144","1344177","1325459",
"Paraguay","PRY","Population ages 0-14, total","SP.POP.0014.TO","913421","935046","958946","984331","1009904","1034825","1056962","1078660","1100075","1121346","1142202","1159631","1175827","1192058","1210041","1230746","1247342","1269017","1294660","1322473","1351684","1384191","1416841","1450739","1487514","1527578","1571051","1615969","1661613","1706518","1749510","1791362","1831125","1868323","1902728","1934221","1963651","1990643","2014382","2033737","2048067","2061248","2067824","2069342","2068624","2067333","2063483","2062788","2063390","2062119","2057810","2056179","2050083","2042131","2036643","2035712","2035075","2039815","2047902","2055579","2060838","2067082",
"West Bank and Gaza","PSE","Population ages 0-14, total","SP.POP.0014.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","959823","1004449","1051001","1099507","1149821","1201753","1257410","1312797","1342411","1370765","1396964","1421713","1446468","1469973","1491472","1511447","1528363","1544903","1564468","1583133","1601307","1622322","1642433","1662162","1682478","1703898","1728799","1749078","1779539","1810855","1842589","1868251",
"Pacific island small states","PSS","Population ages 0-14, total","SP.POP.0014.TO","390512","404054","417914","431821","445111","457104","468635","478689","487195","494392","500541","508710","516385","523585","530358","536834","544698","552517","560561","569241","578812","589964","601775","613954","625556","635511","642283","647273","651216","655449","660985","667722","675924","684380","691684","697133","703831","708604","712269","715866","719751","716840","715019","713950","713279","713107","717436","722333","727571","732980","738749","748313","757809","768452","781071","795413","804839","815348","825752","834820","842336","852251",
"Post-demographic dividend","PST","Population ages 0-14, total","SP.POP.0014.TO","213243876","215755883","217615965","218879098","219873768","220726605","221752074","222343226","222644940","222813124","222917768","222780285","222429124","221945629","221049251","219538275","218220310","216127726","213566266","211063291","208761680","206486608","204588983","202918092","201170054","199271637","198077911","196639840","195132626","193878728","192977088","192710574","192716474","192767509","192540045","191967914","191495272","190676425","189586704","188441117","187393230","186071861","184957282","183907373","182872887","181781814","181443858","181101668","180855107","180490816","180065564","179860206","179572500","179196124","178927650","178783752","178631784","178604699","178598850","178334834","178019051","176837114",
"French Polynesia","PYF","Population ages 0-14, total","SP.POP.0014.TO","33687","34950","36760","38924","41065","42965","44491","45907","47330","48866","50483","51853","52978","53988","55004","56069","57089","58199","59334","60363","61203","62201","62979","63556","64054","64630","65646","66838","68197","69558","70748","71989","72847","73451","74026","74692","75103","75749","76400","76747","76646","76366","75687","74754","73786","72860","71693","70671","69745","68818","67890","67112","66176","65275","64690","64511","63495","63193","63204","63018","62426","62162",
"Qatar","QAT","Population ages 0-14, total","SP.POP.0014.TO","19596","21091","22825","24735","26703","28680","30600","32490","34519","36837","39507","42671","45880","48976","51808","54384","57538","60448","63810","68528","75228","79714","86046","93474","100801","107083","115966","122842","128026","131938","134722","136081","137237","138339","139249","140074","141173","142612","144761","147919","152403","150722","150665","155054","166936","187833","187554","194554","207446","223367","239228","266389","287679","307576","327246","344674","358312","368131","376661","385046","392954","400233",
"Romania","ROU","Population ages 0-14, total","SP.POP.0014.TO","5314987","5330093","5296892","5234772","5173674","5132899","5079165","5129958","5202602","5243980","5253397","5353694","5355174","5310595","5308588","5397447","5452690","5590952","5773929","5905471","5953308","6007140","5968170","5862129","5759532","5699120","5619953","5603766","5616169","5599664","5510103","5413066","5226928","5031552","4850586","4715536","4528289","4424329","4368183","4293732","4171613","4027106","3815725","3624113","3464321","3355381","3275828","3221279","3195874","3198765","3194045","3188448","3161989","3125334","3094916","3076601","3038876","3026356","3025195","3016932","2988882","2960935",
"Russian Federation","RUS","Population ages 0-14, total","SP.POP.0014.TO","36411934","37154596","37515320","37556109","37456350","37309451","36783660","36195749","35554523","34875333","34187639","33344014","32650055","32057560","31486640","30908191","30740485","30416340","30070491","29893880","29975318","30143020","30576731","31180852","31835079","32396499","32982351","33451684","33782967","33971221","33881298","33886303","33556467","32988929","32360367","31722531","30663370","29781448","28946082","27943802","26746107","25762946","24622901","23461775","22483322","21777310","21347962","21090704","21018727","21104232","21323542","21682819","22257211","22959934","23672449","24318966","24958104","25480514","25881880","26216848","26455087","26518517",
"Rwanda","RWA","Population ages 0-14, total","SP.POP.0014.TO","1402912","1451327","1489259","1521112","1554026","1592639","1627631","1667530","1710550","1753401","1794273","1844336","1893383","1943320","1997086","2056671","2130562","2208573","2291401","2379626","2473586","2579821","2684818","2793712","2914533","3051265","3213501","3394423","3556823","3641116","3602326","3447788","3181159","2864684","2596963","2454869","2536181","2730944","3008721","3295294","3520440","3630820","3686803","3702073","3711744","3744595","3806535","3887018","3981748","4079029","4170277","4263473","4349391","4432014","4519025","4614870","4705320","4808694","4917783","5021232","5112785","5210241",
"South Asia","SAS","Population ages 0-14, total","SP.POP.0014.TO","232283979","238814891","245721728","252754681","259486089","265711778","272547592","278735159","284460461","290040491","295644064","301988861","308236309","314423265","320542435","326613668","333829567","340778449","347595295","354445685","361419860","369533463","377681865","385809128","393768042","401465851","410320517","418541613","426298960","433815473","441183071","448961874","456451189","463542363","470045506","475853456","481727623","486937860","491515453","495557605","499155682","503421395","507076659","510212825","512938092","515292856","518073068","520494970","522480638","523836930","524436326","524870789","524276193","522991795","521465092","519984159","518073514","516728532","515602354","514143512","512157812","511184023",
